"YEAR","MONTH","DAY_OF_MONTH","CARRIER","FL_NUM","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","CANCELLED","CANCELLATION_CODE","DIVERTED","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2015,5,19,"DL","2696","LGA","BOS",0.00,26.00,0.00,"",0.00,94.00,44.00,184.00,0.00,0.00,26.00,0.00,0.00,
2015,5,19,"DL","2699","BOS","LGA",7.00,-3.00,0.00,"",0.00,66.00,43.00,184.00,,,,,,
2015,5,19,"DL","2785","JFK","CHS",-1.00,10.00,0.00,"",0.00,147.00,99.00,636.00,,,,,,
2015,5,20,"DL","42","MIA","JFK",2.00,47.00,0.00,"",0.00,234.00,142.00,1089.00,0.00,0.00,47.00,0.00,0.00,
2015,5,20,"DL","208","JFK","MCO",36.00,17.00,0.00,"",0.00,168.00,131.00,944.00,17.00,0.00,0.00,0.00,0.00,
2015,5,20,"DL","221","LGA","ATL",-1.00,11.00,0.00,"",0.00,177.00,113.00,762.00,,,,,,
2015,5,20,"DL","245","JFK","SLC",-5.00,-13.00,0.00,"",0.00,321.00,289.00,1990.00,,,,,,
2015,5,20,"DL","326","SJU","JFK",-5.00,-14.00,0.00,"",0.00,231.00,209.00,1598.00,,,,,,
2015,5,20,"DL","332","SJU","JFK",-6.00,-20.00,0.00,"",0.00,232.00,211.00,1598.00,,,,,,
2015,5,20,"DL","333","MSP","LGA",-2.00,-34.00,0.00,"",0.00,131.00,117.00,1020.00,,,,,,
2015,5,20,"DL","342","SFO","JFK",-1.00,-22.00,0.00,"",0.00,318.00,275.00,2586.00,,,,,,
2015,5,20,"DL","347","LGA","ATL",-5.00,-18.00,0.00,"",0.00,145.00,111.00,762.00,,,,,,
2015,5,20,"DL","348","SJU","JFK",-8.00,-26.00,0.00,"",0.00,224.00,206.00,1598.00,,,,,,
2015,5,20,"DL","350","LGA","ATL",-4.00,-24.00,0.00,"",0.00,133.00,110.00,762.00,,,,,,
2015,5,20,"DL","400","PDX","JFK",0.00,-22.00,0.00,"",0.00,307.00,284.00,2454.00,,,,,,
2015,5,20,"DL","401","AUS","JFK",0.00,-40.00,0.00,"",0.00,199.00,185.00,1521.00,,,,,,
2015,5,20,"DL","403","PDX","JFK",-1.00,-16.00,0.00,"",0.00,319.00,294.00,2454.00,,,,,,
2015,5,20,"DL","404","JFK","ATL",10.00,-12.00,0.00,"",0.00,147.00,108.00,760.00,,,,,,
2015,5,20,"DL","405","JFK","TPA",-11.00,-3.00,0.00,"",0.00,179.00,137.00,1005.00,,,,,,
2015,5,20,"DL","407","MCO","JFK",3.00,-15.00,0.00,"",0.00,151.00,126.00,944.00,,,,,,
2015,5,20,"DL","408","JFK","SLC",-1.00,18.00,0.00,"",0.00,324.00,303.00,1990.00,0.00,0.00,18.00,0.00,0.00,
2015,5,20,"DL","409","JFK","SJU",-3.00,-33.00,0.00,"",0.00,217.00,191.00,1598.00,,,,,,
2015,5,20,"DL","410","MSP","JFK",-5.00,-15.00,0.00,"",0.00,157.00,122.00,1029.00,,,,,,
2015,5,20,"DL","412","LAX","JFK",91.00,50.00,0.00,"",0.00,298.00,266.00,2475.00,36.00,0.00,0.00,0.00,14.00,
2015,5,20,"DL","413","JFK","PDX",-4.00,13.00,0.00,"",0.00,387.00,343.00,2454.00,,,,,,
2015,5,20,"DL","414","SFO","JFK",-2.00,-50.00,0.00,"",0.00,297.00,276.00,2586.00,,,,,,
2015,5,20,"DL","415","JFK","SFO",49.00,39.00,0.00,"",0.00,398.00,368.00,2586.00,0.00,0.00,39.00,0.00,0.00,
2015,5,20,"DL","417","JFK","SEA",-5.00,-35.00,0.00,"",0.00,352.00,319.00,2422.00,,,,,,
2015,5,20,"DL","418","SEA","JFK",150.00,136.00,0.00,"",0.00,314.00,272.00,2422.00,136.00,0.00,0.00,0.00,0.00,
2015,5,20,"DL","419","JFK","SEA",15.00,-13.00,0.00,"",0.00,351.00,323.00,2422.00,,,,,,
2015,5,20,"DL","420","JFK","LAX",15.00,-10.00,0.00,"",0.00,373.00,340.00,2475.00,,,,,,
2015,5,20,"DL","422","JFK","LAX",-2.00,-3.00,0.00,"",0.00,379.00,331.00,2475.00,,,,,,
2015,5,20,"DL","423","JFK","LAX",4.00,4.00,0.00,"",0.00,373.00,347.00,2475.00,,,,,,
2015,5,20,"DL","424","JFK","LAX",-4.00,3.00,0.00,"",0.00,377.00,329.00,2475.00,,,,,,
2015,5,20,"DL","426","JFK","MCO",-4.00,-1.00,0.00,"",0.00,175.00,143.00,944.00,,,,,,
2015,5,20,"DL","427","JFK","LAX",5.00,-24.00,0.00,"",0.00,359.00,329.00,2475.00,,,,,,
2015,5,20,"DL","428","JFK","FLL",-4.00,-25.00,0.00,"",0.00,163.00,143.00,1069.00,,,,,,
2015,5,20,"DL","430","JFK","SFO",-8.00,24.00,0.00,"",0.00,416.00,369.00,2586.00,0.00,0.00,24.00,0.00,0.00,
2015,5,20,"DL","431","JFK","SFO",49.00,72.00,0.00,"",0.00,432.00,356.00,2586.00,0.00,0.00,72.00,0.00,0.00,
2015,5,20,"DL","434","JFK","SFO",-4.00,6.00,0.00,"",0.00,414.00,371.00,2586.00,,,,,,
2015,5,20,"DL","435","JFK","SFO",14.00,7.00,0.00,"",0.00,397.00,357.00,2586.00,,,,,,
2015,5,20,"DL","436","JFK","LAS",-3.00,30.00,0.00,"",0.00,383.00,315.00,2248.00,0.00,0.00,30.00,0.00,0.00,
2015,5,20,"DL","437","JFK","BOS",-5.00,-22.00,0.00,"",0.00,60.00,40.00,187.00,,,,,,
2015,5,20,"DL","438","JFK","MCO",-3.00,-19.00,0.00,"",0.00,152.00,132.00,944.00,,,,,,
2015,5,20,"DL","439","JFK","MSP",-7.00,-18.00,0.00,"",0.00,181.00,158.00,1029.00,,,,,,
2015,5,20,"DL","442","JFK","AUS",35.00,23.00,0.00,"",0.00,252.00,213.00,1521.00,23.00,0.00,0.00,0.00,0.00,
2015,5,20,"DL","443","JFK","LAS",-1.00,-7.00,0.00,"",0.00,348.00,322.00,2248.00,,,,,,
2015,5,20,"DL","444","SLC","JFK",16.00,-16.00,0.00,"",0.00,248.00,217.00,1990.00,,,,,,
2015,5,20,"DL","445","JFK","PDX",-1.00,-35.00,0.00,"",0.00,344.00,322.00,2454.00,,,,,,
2015,5,20,"DL","447","JFK","LAX",26.00,14.00,0.00,"",0.00,378.00,336.00,2475.00,,,,,,
2015,5,20,"DL","448","JFK","SEA",7.00,1.00,0.00,"",0.00,354.00,327.00,2422.00,,,,,,
2015,5,20,"DL","451","JFK","SJU",0.00,-37.00,0.00,"",0.00,205.00,188.00,1598.00,,,,,,
2015,5,20,"DL","453","JFK","CHS",-6.00,-24.00,0.00,"",0.00,121.00,89.00,636.00,,,,,,
2015,5,20,"DL","454","JFK","ATL",-4.00,-33.00,0.00,"",0.00,123.00,102.00,760.00,,,,,,
2015,5,20,"DL","455","JFK","SAN",6.00,15.00,0.00,"",0.00,387.00,332.00,2446.00,6.00,0.00,9.00,0.00,0.00,
2015,5,20,"DL","456","JFK","SEA",-1.00,2.00,0.00,"",0.00,366.00,331.00,2422.00,,,,,,
2015,5,20,"DL","459","JFK","SAN",-2.00,33.00,0.00,"",0.00,410.00,350.00,2446.00,0.00,0.00,33.00,0.00,0.00,
2015,5,20,"DL","460","JFK","SLC",0.00,-13.00,0.00,"",0.00,312.00,281.00,1990.00,,,,,,
2015,5,20,"DL","463","JFK","PIT",-2.00,-35.00,0.00,"",0.00,88.00,68.00,340.00,,,,,,
2015,5,20,"DL","464","JFK","MIA",4.00,23.00,0.00,"",0.00,200.00,147.00,1089.00,0.00,0.00,23.00,0.00,0.00,
2015,5,20,"DL","465","JFK","STT",-7.00,-5.00,0.00,"",0.00,248.00,198.00,1623.00,,,,,,
2015,5,20,"DL","466","SLC","JFK",-1.00,-38.00,0.00,"",0.00,240.00,217.00,1990.00,,,,,,
2015,5,20,"DL","468","SFO","JFK",29.00,-19.00,0.00,"",0.00,301.00,281.00,2586.00,,,,,,
2015,5,20,"DL","469","JFK","SFO",-4.00,13.00,0.00,"",0.00,407.00,370.00,2586.00,,,,,,
2015,5,20,"DL","472","JFK","LAX",2.00,16.00,0.00,"",0.00,399.00,331.00,2475.00,0.00,0.00,16.00,0.00,0.00,
2015,5,20,"DL","476","LAX","JFK",3.00,-37.00,0.00,"",0.00,295.00,266.00,2475.00,,,,,,
2015,5,20,"DL","477","JFK","LAX",17.00,-6.00,0.00,"",0.00,372.00,337.00,2475.00,,,,,,
2015,5,20,"DL","478","ATL","JFK",16.00,-12.00,0.00,"",0.00,124.00,103.00,760.00,,,,,,
2015,5,20,"DL","480","JFK","SJU",-4.00,-14.00,0.00,"",0.00,224.00,199.00,1598.00,,,,,,
2015,5,20,"DL","482","JFK","LAS",-8.00,-10.00,0.00,"",0.00,351.00,315.00,2248.00,,,,,,
2015,5,20,"DL","486","JFK","LAS",-6.00,11.00,0.00,"",0.00,349.00,326.00,2248.00,,,,,,
2015,5,20,"DL","488","JFK","SJU",-5.00,-13.00,0.00,"",0.00,219.00,192.00,1598.00,,,,,,
2015,5,20,"DL","491","JFK","SJU",-2.00,3.00,0.00,"",0.00,243.00,202.00,1598.00,,,,,,
2015,5,20,"DL","494","JFK","LAS",-1.00,-12.00,0.00,"",0.00,345.00,302.00,2248.00,,,,,,
2015,5,20,"DL","496","JFK","BOS",-10.00,-33.00,0.00,"",0.00,60.00,34.00,187.00,,,,,,
2015,5,20,"DL","497","JFK","ATL",3.00,-18.00,0.00,"",0.00,132.00,107.00,760.00,,,,,,
2015,5,20,"DL","498","JFK","SFO",25.00,26.00,0.00,"",0.00,409.00,369.00,2586.00,0.00,0.00,26.00,0.00,0.00,
2015,5,20,"DL","499","JFK","SLC",0.00,10.00,0.00,"",0.00,320.00,273.00,1990.00,,,,,,
2015,5,20,"DL","511","SJU","JFK",-7.00,-28.00,0.00,"",0.00,228.00,203.00,1598.00,,,,,,
2015,5,20,"DL","527","RSW","JFK",-6.00,-13.00,0.00,"",0.00,157.00,140.00,1074.00,,,,,,
2015,5,20,"DL","528","LGA","MSP",-2.00,9.00,0.00,"",0.00,196.00,157.00,1020.00,,,,,,
2015,5,20,"DL","541","LAS","JFK",0.00,-45.00,0.00,"",0.00,254.00,236.00,2248.00,,,,,,
2015,5,20,"DL","544","ALB","ATL",-1.00,-21.00,0.00,"",0.00,135.00,123.00,853.00,,,,,,
2015,5,20,"DL","582","DTW","LGA",20.00,24.00,0.00,"",0.00,111.00,76.00,502.00,0.00,0.00,4.00,0.00,20.00,
2015,5,20,"DL","583","LGA","DTW",4.00,13.00,0.00,"",0.00,123.00,96.00,502.00,,,,,,
2015,5,20,"DL","662","BUF","MSP",-3.00,-20.00,0.00,"",0.00,127.00,112.00,735.00,,,,,,
2015,5,20,"DL","664","TPA","LGA",0.00,-14.00,0.00,"",0.00,149.00,128.00,1010.00,,,,,,
2015,5,20,"DL","665","ATL","ALB",-1.00,-8.00,0.00,"",0.00,133.00,109.00,853.00,,,,,,
2015,5,20,"DL","665","ALB","ATL",-7.00,-19.00,0.00,"",0.00,140.00,123.00,853.00,,,,,,
2015,5,20,"DL","676","STT","JFK",-5.00,-26.00,0.00,"",0.00,231.00,211.00,1623.00,,,,,,
2015,5,20,"DL","714","DTW","LGA",-5.00,-26.00,0.00,"",0.00,85.00,66.00,502.00,,,,,,
2015,5,20,"DL","723","ATL","BUF",11.00,-3.00,0.00,"",0.00,113.00,92.00,712.00,,,,,,
2015,5,20,"DL","723","BUF","ATL",9.00,1.00,0.00,"",0.00,123.00,99.00,712.00,,,,,,
2015,5,20,"DL","725","ATL","LGA",-2.00,-13.00,0.00,"",0.00,123.00,100.00,762.00,,,,,,
2015,5,20,"DL","729","LAS","JFK",18.00,-12.00,0.00,"",0.00,275.00,244.00,2248.00,,,,,,
2015,5,20,"DL","731","LGA","DTW",0.00,7.00,0.00,"",0.00,121.00,92.00,502.00,,,,,,
2015,5,20,"DL","750","BOS","JFK",-1.00,-11.00,0.00,"",0.00,70.00,43.00,187.00,,,,,,
2015,5,20,"DL","763","BOS","JFK",-2.00,6.00,0.00,"",0.00,86.00,56.00,187.00,,,,,,
2015,5,20,"DL","772","PBI","LGA",-4.00,-17.00,0.00,"",0.00,157.00,137.00,1035.00,,,,,,
2015,5,20,"DL","781","LGA","ATL",0.00,-9.00,0.00,"",0.00,153.00,105.00,762.00,,,,,,
2015,5,20,"DL","782","MIA","JFK",-3.00,-8.00,0.00,"",0.00,177.00,141.00,1089.00,,,,,,
2015,5,20,"DL","787","MCO","JFK",0.00,-6.00,0.00,"",0.00,160.00,123.00,944.00,,,,,,
2015,5,20,"DL","789","MIA","LGA",150.00,132.00,0.00,"",0.00,170.00,141.00,1096.00,132.00,0.00,0.00,0.00,0.00,
2015,5,20,"DL","791","LAX","JFK",0.00,-28.00,0.00,"",0.00,302.00,280.00,2475.00,,,,,,
2015,5,20,"DL","792","PBI","JFK",-2.00,-9.00,0.00,"",0.00,160.00,134.00,1028.00,,,,,,
2015,5,20,"DL","793","BOS","JFK",40.00,34.00,0.00,"",0.00,88.00,47.00,187.00,0.00,0.00,34.00,0.00,0.00,
2015,5,20,"DL","802","ATL","LGA",24.00,23.00,0.00,"",0.00,144.00,100.00,762.00,23.00,0.00,0.00,0.00,0.00,
2015,5,20,"DL","804","LGA","MSP",9.00,25.00,0.00,"",0.00,210.00,149.00,1020.00,9.00,0.00,16.00,0.00,0.00,
2015,5,20,"DL","856","SAN","JFK",25.00,-14.00,0.00,"",0.00,298.00,267.00,2446.00,,,,,,
2015,5,20,"DL","871","MSP","LGA",-2.00,-27.00,0.00,"",0.00,139.00,126.00,1020.00,,,,,,
2015,5,20,"DL","874","LGA","MIA",-3.00,-12.00,0.00,"",0.00,196.00,144.00,1096.00,,,,,,
2015,5,20,"DL","878","RSW","LGA",-10.00,-16.00,0.00,"",0.00,166.00,144.00,1080.00,,,,,,
2015,5,20,"DL","884","LGA","DEN",-1.00,30.00,0.00,"",0.00,305.00,242.00,1620.00,0.00,0.00,30.00,0.00,0.00,
2015,5,20,"DL","889","MSP","LGA",-9.00,-30.00,0.00,"",0.00,140.00,119.00,1020.00,,,,,,
2015,5,20,"DL","904","LGA","ATL",-1.00,-17.00,0.00,"",0.00,133.00,108.00,762.00,,,,,,
2015,5,20,"DL","906","ATL","LGA",3.00,-17.00,0.00,"",0.00,125.00,101.00,762.00,,,,,,
2015,5,20,"DL","907","ROC","MSP",-4.00,-20.00,0.00,"",0.00,135.00,118.00,783.00,,,,,,
2015,5,20,"DL","909","LGA","MIA",-5.00,13.00,0.00,"",0.00,212.00,172.00,1096.00,,,,,,
2015,5,20,"DL","910","MCO","LGA",-5.00,-15.00,0.00,"",0.00,150.00,127.00,950.00,,,,,,
2015,5,20,"DL","913","DTW","ROC",0.00,-8.00,0.00,"",0.00,67.00,46.00,296.00,,,,,,
2015,5,20,"DL","913","ROC","DTW",5.00,-1.00,0.00,"",0.00,75.00,50.00,296.00,,,,,,
2015,5,20,"DL","928","DEN","LGA",0.00,-48.00,0.00,"",0.00,188.00,170.00,1620.00,,,,,,
2015,5,20,"DL","939","MCO","LGA",26.00,10.00,0.00,"",0.00,147.00,125.00,950.00,,,,,,
2015,5,20,"DL","964","LGA","ATL",13.00,29.00,0.00,"",0.00,162.00,103.00,762.00,1.00,0.00,16.00,0.00,12.00,
2015,5,20,"DL","965","MCO","LGA",68.00,46.00,0.00,"",0.00,139.00,121.00,950.00,3.00,5.00,0.00,0.00,38.00,
2015,5,20,"DL","971","LGA","DEN",-2.00,30.00,0.00,"",0.00,299.00,249.00,1620.00,0.00,0.00,30.00,0.00,0.00,
2015,5,20,"DL","986","ATL","LGA",-2.00,-6.00,0.00,"",0.00,129.00,111.00,762.00,,,,,,
2015,5,20,"DL","997","DTW","LGA",-4.00,-15.00,0.00,"",0.00,93.00,64.00,502.00,,,,,,
2015,5,20,"DL","1088","FLL","LGA",-5.00,-24.00,0.00,"",0.00,158.00,142.00,1076.00,,,,,,
2015,5,20,"DL","1109","SEA","JFK",11.00,-26.00,0.00,"",0.00,298.00,272.00,2422.00,,,,,,
2015,5,20,"DL","1111","ATL","ROC",-3.00,-5.00,0.00,"",0.00,128.00,93.00,749.00,,,,,,
2015,5,20,"DL","1121","PBI","LGA",-6.00,-6.00,0.00,"",0.00,173.00,132.00,1035.00,,,,,,
2015,5,20,"DL","1131","LGA","FLL",-5.00,2.00,0.00,"",0.00,199.00,142.00,1076.00,,,,,,
2015,5,20,"DL","1145","LGA","DTW",-3.00,-10.00,0.00,"",0.00,117.00,82.00,502.00,,,,,,
2015,5,20,"DL","1155","DTW","ROC",-3.00,-5.00,0.00,"",0.00,69.00,44.00,296.00,,,,,,
2015,5,20,"DL","1159","ATL","BUF",-4.00,-12.00,0.00,"",0.00,114.00,92.00,712.00,,,,,,
2015,5,20,"DL","1159","BUF","ATL",-5.00,-11.00,0.00,"",0.00,123.00,101.00,712.00,,,,,,
2015,5,20,"DL","1162","LAX","JFK",7.00,-30.00,0.00,"",0.00,288.00,258.00,2475.00,,,,,,
2015,5,20,"DL","1174","LGA","PBI",-3.00,-15.00,0.00,"",0.00,168.00,139.00,1035.00,,,,,,
2015,5,20,"DL","1176","ATL","BUF",-1.00,-10.00,0.00,"",0.00,121.00,95.00,712.00,,,,,,
2015,5,20,"DL","1176","BUF","ATL",-4.00,-18.00,0.00,"",0.00,120.00,100.00,712.00,,,,,,
2015,5,20,"DL","1186","ATL","LGA",-3.00,-12.00,0.00,"",0.00,132.00,100.00,762.00,,,,,,
2015,5,20,"DL","1214","LGA","ATL",-2.00,7.00,0.00,"",0.00,173.00,108.00,762.00,,,,,,
2015,5,20,"DL","1227","PHX","JFK",-6.00,-41.00,0.00,"",0.00,255.00,231.00,2153.00,,,,,,
2015,5,20,"DL","1242","LGA","PBI",-5.00,-8.00,0.00,"",0.00,181.00,137.00,1035.00,,,,,,
2015,5,20,"DL","1262","LAX","JFK",6.00,-23.00,0.00,"",0.00,304.00,273.00,2475.00,,,,,,
2015,5,20,"DL","1264","SLC","JFK",-4.00,-29.00,0.00,"",0.00,248.00,221.00,1990.00,,,,,,
2015,5,20,"DL","1266","BUF","ATL",-1.00,-12.00,0.00,"",0.00,111.00,96.00,712.00,,,,,,
2015,5,20,"DL","1269","LGA","MIA",-5.00,4.00,0.00,"",0.00,206.00,151.00,1096.00,,,,,,
2015,5,20,"DL","1278","MSP","BUF",-1.00,-14.00,0.00,"",0.00,106.00,94.00,735.00,,,,,,
2015,5,20,"DL","1286","ATL","LGA",0.00,-11.00,0.00,"",0.00,124.00,99.00,762.00,,,,,,
2015,5,20,"DL","1288","LGA","FLL",36.00,33.00,0.00,"",0.00,192.00,140.00,1076.00,33.00,0.00,0.00,0.00,0.00,
2015,5,20,"DL","1289","LGA","ATL",-8.00,0.00,0.00,"",0.00,170.00,110.00,762.00,,,,,,
2015,5,20,"DL","1298","LGA","ATL",-3.00,-14.00,0.00,"",0.00,150.00,107.00,762.00,,,,,,
2015,5,20,"DL","1306","DTW","LGA",1.00,-7.00,0.00,"",0.00,99.00,68.00,502.00,,,,,,
2015,5,20,"DL","1312","TPA","JFK",13.00,5.00,0.00,"",0.00,166.00,130.00,1005.00,,,,,,
2015,5,20,"DL","1335","MIA","LGA",-1.00,-13.00,0.00,"",0.00,171.00,144.00,1096.00,,,,,,
2015,5,20,"DL","1356","BUF","DTW",-3.00,-7.00,0.00,"",0.00,67.00,48.00,241.00,,,,,,
2015,5,20,"DL","1359","MCO","LGA",-3.00,-17.00,0.00,"",0.00,149.00,129.00,950.00,,,,,,
2015,5,21,"DL","1728","LAS","JFK",9.00,-18.00,0.00,"",0.00,274.00,253.00,2248.00,,,,,,
2015,5,21,"DL","1750","ATL","JFK",0.00,11.00,0.00,"",0.00,160.00,104.00,760.00,,,,,,
2015,5,21,"DL","1762","LAX","JFK",15.00,-11.00,0.00,"",0.00,309.00,275.00,2475.00,,,,,,
2015,5,21,"DL","1779","LGA","MSY",10.00,-5.00,0.00,"",0.00,184.00,162.00,1183.00,,,,,,
2015,5,21,"DL","1786","ATL","LGA",-2.00,-24.00,0.00,"",0.00,119.00,102.00,762.00,,,,,,
2015,5,21,"DL","1787","FLL","JFK",-9.00,-9.00,0.00,"",0.00,186.00,154.00,1069.00,,,,,,
2015,5,21,"DL","1796","LGA","MSP",-1.00,-6.00,0.00,"",0.00,193.00,148.00,1020.00,,,,,,
2015,5,21,"DL","1830","SLC","JFK",4.00,-26.00,0.00,"",0.00,246.00,224.00,1990.00,,,,,,
2015,5,21,"DL","1841","SJU","JFK",9.00,-6.00,0.00,"",0.00,232.00,206.00,1598.00,,,,,,
2015,5,21,"DL","1848","DTW","LGA",-4.00,-1.00,0.00,"",0.00,111.00,73.00,502.00,,,,,,
2015,5,21,"DL","1849","LGA","ATL",22.00,9.00,0.00,"",0.00,145.00,112.00,762.00,,,,,,
2015,5,21,"DL","1851","CHS","JFK",-4.00,-20.00,0.00,"",0.00,108.00,81.00,636.00,,,,,,
2015,5,21,"DL","1875","LGA","TPA",-8.00,-15.00,0.00,"",0.00,173.00,147.00,1010.00,,,,,,
2015,5,21,"DL","1879","LGA","FLL",-3.00,-9.00,0.00,"",0.00,181.00,151.00,1076.00,,,,,,
2015,5,21,"DL","1885","LGA","MCO",2.00,-17.00,0.00,"",0.00,161.00,134.00,950.00,,,,,,
2015,5,21,"DL","1886","ATL","LGA",-3.00,24.00,0.00,"",0.00,177.00,97.00,762.00,0.00,0.00,24.00,0.00,0.00,
2015,5,21,"DL","1897","LGA","MCO",4.00,8.00,0.00,"",0.00,178.00,135.00,950.00,,,,,,
2015,5,21,"DL","1902","LGA","PBI",-6.00,36.00,0.00,"",0.00,226.00,186.00,1035.00,0.00,0.00,36.00,0.00,0.00,
2015,5,21,"DL","1917","MIA","LGA",30.00,11.00,0.00,"",0.00,165.00,146.00,1096.00,,,,,,
2015,5,21,"DL","1919","LGA","MSP",-4.00,-7.00,0.00,"",0.00,179.00,155.00,1020.00,,,,,,
2015,5,21,"DL","1930","LGA","MIA",0.00,0.00,0.00,"",0.00,198.00,149.00,1096.00,,,,,,
2015,5,21,"DL","1935","LGA","TPA",-5.00,11.00,0.00,"",0.00,198.00,151.00,1010.00,,,,,,
2015,5,21,"DL","1947","FLL","JFK",16.00,2.00,0.00,"",0.00,170.00,141.00,1069.00,,,,,,
2015,5,21,"DL","1948","DTW","LGA",3.00,-7.00,0.00,"",0.00,97.00,73.00,502.00,,,,,,
2015,5,21,"DL","1949","TPA","LGA",-5.00,-24.00,0.00,"",0.00,144.00,126.00,1010.00,,,,,,
2015,5,21,"DL","1953","LGA","FLL",-1.00,-7.00,0.00,"",0.00,188.00,148.00,1076.00,,,,,,
2015,5,21,"DL","1958","PBI","LGA",0.00,-5.00,0.00,"",0.00,171.00,150.00,1035.00,,,,,,
2015,5,21,"DL","1969","BUF","JFK",-2.00,18.00,0.00,"",0.00,110.00,69.00,301.00,0.00,0.00,18.00,0.00,0.00,
2015,5,21,"DL","1972","AUS","JFK",-2.00,-20.00,0.00,"",0.00,211.00,194.00,1521.00,,,,,,
2015,5,21,"DL","1974","MIA","LGA",-1.00,3.00,0.00,"",0.00,187.00,150.00,1096.00,,,,,,
2015,5,21,"DL","1982","LGA","MIA",-4.00,35.00,0.00,"",0.00,235.00,167.00,1096.00,0.00,0.00,35.00,0.00,0.00,
2015,5,21,"DL","1985","ALB","DTW",-6.00,-10.00,0.00,"",0.00,97.00,81.00,489.00,,,,,,
2015,5,21,"DL","1986","ATL","LGA",13.00,-7.00,0.00,"",0.00,130.00,100.00,762.00,,,,,,
2015,5,21,"DL","1994","PHX","JFK",-5.00,-33.00,0.00,"",0.00,264.00,233.00,2153.00,,,,,,
2015,5,21,"DL","1996","MSP","LGA",-3.00,-18.00,0.00,"",0.00,147.00,128.00,1020.00,,,,,,
2015,5,21,"DL","2003","LGA","MIA",-4.00,-6.00,0.00,"",0.00,185.00,153.00,1096.00,,,,,,
2015,5,21,"DL","2013","ATL","SYR",-1.00,-6.00,0.00,"",0.00,130.00,96.00,794.00,,,,,,
2015,5,21,"DL","2014","SYR","ATL",-6.00,-9.00,0.00,"",0.00,136.00,113.00,794.00,,,,,,
2015,5,21,"DL","2016","LGA","ATL",0.00,-9.00,0.00,"",0.00,144.00,111.00,762.00,,,,,,
2015,5,21,"DL","2022","LGA","FLL",4.00,17.00,0.00,"",0.00,205.00,154.00,1076.00,0.00,0.00,17.00,0.00,0.00,
2015,5,21,"DL","2028","FLL","LGA",-9.00,6.00,0.00,"",0.00,196.00,169.00,1076.00,,,,,,
2015,5,21,"DL","2032","MSP","JFK",-2.00,-17.00,0.00,"",0.00,152.00,132.00,1029.00,,,,,,
2015,5,21,"DL","2037","MCO","LGA",1.00,-5.00,0.00,"",0.00,151.00,125.00,950.00,,,,,,
2015,5,21,"DL","2040","SFO","JFK",0.00,-21.00,0.00,"",0.00,320.00,290.00,2586.00,,,,,,
2015,5,21,"DL","2043","JFK","PHX",40.00,36.00,0.00,"",0.00,337.00,304.00,2153.00,36.00,0.00,0.00,0.00,0.00,
2015,5,21,"DL","2044","JFK","BOS",-6.00,-7.00,0.00,"",0.00,100.00,38.00,187.00,,,,,,
2015,5,21,"DL","2056","MSP","ROC",-2.00,-19.00,0.00,"",0.00,120.00,98.00,783.00,,,,,,
2015,5,21,"DL","2058","MCO","JFK",-3.00,-16.00,0.00,"",0.00,142.00,121.00,944.00,,,,,,
2015,5,21,"DL","2074","LGA","ATL",-1.00,-24.00,0.00,"",0.00,135.00,112.00,762.00,,,,,,
2015,5,21,"DL","2077","LGA","MCO",0.00,41.00,0.00,"",0.00,217.00,148.00,950.00,0.00,0.00,41.00,0.00,0.00,
2015,5,21,"DL","2086","ATL","LGA",-2.00,-27.00,0.00,"",0.00,119.00,99.00,762.00,,,,,,
2015,5,21,"DL","2096","LGA","MSP",-2.00,-18.00,0.00,"",0.00,166.00,147.00,1020.00,,,,,,
2015,5,21,"DL","2119","LGA","MSP",-5.00,-15.00,0.00,"",0.00,175.00,152.00,1020.00,,,,,,
2015,5,21,"DL","2129","ROC","ATL",-3.00,-12.00,0.00,"",0.00,120.00,106.00,749.00,,,,,,
2015,5,21,"DL","2131","LGA","DTW",0.00,17.00,0.00,"",0.00,136.00,87.00,502.00,0.00,0.00,17.00,0.00,0.00,
2015,5,21,"DL","2135","TPA","LGA",-5.00,-6.00,0.00,"",0.00,163.00,128.00,1010.00,,,,,,
2015,5,21,"DL","2148","LGA","DTW",-3.00,-16.00,0.00,"",0.00,115.00,88.00,502.00,,,,,,
2015,5,21,"DL","2150","LGA","DTW",-4.00,-16.00,0.00,"",0.00,114.00,84.00,502.00,,,,,,
2015,5,21,"DL","2151","MIA","LGA",-4.00,-17.00,0.00,"",0.00,173.00,147.00,1096.00,,,,,,
2015,5,21,"DL","2155","LAS","JFK",-4.00,-42.00,0.00,"",0.00,265.00,249.00,2248.00,,,,,,
2015,5,21,"DL","2156","ATL","SYR",0.00,-14.00,0.00,"",0.00,116.00,98.00,794.00,,,,,,
2015,5,21,"DL","2156","SYR","ATL",-9.00,-17.00,0.00,"",0.00,135.00,115.00,794.00,,,,,,
2015,5,21,"DL","2166","SYR","DTW",-5.00,-7.00,0.00,"",0.00,91.00,62.00,374.00,,,,,,
2015,5,21,"DL","2174","DTW","JFK",6.00,9.00,0.00,"",0.00,124.00,77.00,509.00,,,,,,
2015,5,21,"DL","2175","JFK","TPA",-4.00,-7.00,0.00,"",0.00,183.00,151.00,1005.00,,,,,,
